date,quarter,house_id,house_type,sales_type,year_build,purchase_price,%_change_between_offer_and_purchase,no_rooms,sqm,sqm_price,address,zip_code,city,area,region,nom_interest_rate%,dk_ann_infl_rate%,yield_on_mortgage_credit_bonds%
10/25/2018,2018Q4,540758,Villa,regular_sale,1998,4850000,-3,4,261,18582.375,Teglværksvej 6,7100,Vejle,South jutland,Jutland,0,0.81,2.12
10/25/2018,2018Q4,540835,Villa,regular_sale,1985,3200000,-4,4,130,24615.385,Industrivej 23A,3320,Skævinge,North Zealand,Zealand,0,0.81,2.12
10/25/2018,2018Q4,541001,Villa,regular_sale,1974,4750000,0,4,138,34420.29,Munkerisparken 49,3460,Birkerød,North Zealand,Zealand,0,0.81,2.12
10/25/2018,2018Q4,540728,Villa,regular_sale,1954,795000,0,5,112,7098.2144,Silkeborgvej 10,7442,Engesvang,South jutland,Jutland,0,0.81,2.12
10/25/2018,2018Q4,540818,Summerhouse,family_sale,1971,350000,0,4,83,4216.8677,Bygvænget 2,4281,Gørlev,Other islands,Zealand,0,0.81,2.12
10/24/2018,2018Q4,541227,Summerhouse,regular_sale,2019,2295000,0,5,130,17653.846,Vores Vej 7,4573,Højby,Other islands,Zealand,0,0.81,2.12
10/24/2018,2018Q4,541144,Townhouse,regular_sale,1969,1300000,0,2,44,29545.455,Nørregade 13A,9330,Dronninglund,North jutland,Jutland,0,0.81,2.12
10/24/2018,2018Q4,541187,Villa,regular_sale,1972,1575000,-1,5,156,10096.154,Ãhavevej 24,7200,Grindsted,South jutland,Jutland,0,0.81,2.12
10/24/2018,2018Q4,541172,Villa,regular_sale,1972,1900000,-3,7,208,9134.615,Ravnsvej 15,8400,Ebeltoft,East & mid jutland,Jutland,0,0.81,2.12
10/24/2018,2018Q4,541249,Townhouse,regular_sale,2018,1895000,0,3,100,18950,Houmannsvej 7B,4690,Haslev,Other islands,Zealand,0,0.81,2.12
10/24/2018,2018Q4,541103,Villa,regular_sale,1974,2362500,-5,5,126,18750,Elmekrogen 4,3200,Helsinge,North Zealand,Zealand,0,0.81,2.12
10/24/2018,2018Q4,541109,Villa,regular_sale,1966,375000,-5,6,142,2640.845,Skomagerstræde 16,5450,Otterup,Fyn & islands,Fyn & islands,0,0.81,2.12
10/24/2018,2018Q4,541028,Summerhouse,regular_sale,1984,725000,-6,3,47,15425.532,Harekærgårdsvej 12,4070,Kirke Hyllinge,Other islands,Zealand,0,0.81,2.12
10/24/2018,2018Q4,541152,Villa,regular_sale,2005,2950000,-2,5,250,11800,Hjortholmsvej 4,4760,Vordingborg,Other islands,Zealand,0,0.81,2.12
10/24/2018,2018Q4,541050,Villa,regular_sale,1998,2175000,-5,6,138,15760.869,Gormsvej 33,8600,Silkeborg,East & mid jutland,Jutland,0,0.81,2.12
10/24/2018,2018Q4,541115,Villa,regular_sale,2006,2900000,-3,7,171,16959.064,Korntoften 2,7100,Vejle,South jutland,Jutland,0,0.81,2.12
10/24/2018,2018Q4,541169,Villa,regular_sale,1965,3950000,-4,5,129,30620.154,Kirkebyvej 2,2740,Skovlunde,"Capital, Copenhagen",Zealand,0,0.81,2.12
10/24/2018,2018Q4,541097,Villa,regular_sale,1986,2065000,0,5,125,16520,Søndrevej 46B,8700,Horsens,East & mid jutland,Jutland,0,0.81,2.12
10/24/2018,2018Q4,541112,Villa,regular_sale,1985,795000,0,7,197,4035.533,Lendumvej 369,9870,Sindal,North jutland,Jutland,0,0.81,2.12
10/24/2018,2018Q4,541016,Villa,regular_sale,1880,875000,-8,6,101,8663.366,Nørregade 48,6280,Højer,South jutland,Jutland,0,0.81,2.12
10/24/2018,2018Q4,541255,Villa,regular_sale,1879,400000,0,3,83,4819.2773,Houvej 24,5953,Tranekær,Fyn & islands,Fyn & islands,0,0.81,2.12
10/24/2018,2018Q4,541273,Villa,regular_sale,1923,3000000,0,8,166,18072.29,Sct.Pedersgade 20,4200,Slagelse,Other islands,Zealand,0,0.81,2.12
10/24/2018,2018Q4,541133,Apartment,regular_sale,1938,1250000,0,3,60,20833.334,"Kongehusvej 2, 1",6000,Kolding,South jutland,Jutland,0,0.81,2.12
10/24/2018,2018Q4,541159,Villa,family_sale,1965,586500,0,4,96,6109.375,Vestmarken 2,9430,Vadum,North jutland,Jutland,0,0.81,2.12
10/24/2018,2018Q4,541207,Villa,regular_sale,1855,2600000,-4,5,208,12500,Marie Grubbes Vej 8,4792,Askeby,Other islands,Zealand,0,0.81,2.12
10/24/2018,2018Q4,541060,Villa,regular_sale,1970,2300000,-2,6,165,13939.394,Mølballe 2,8382,Hinnerup,East & mid jutland,Jutland,0,0.81,2.12
10/24/2018,2018Q4,541037,Villa,regular_sale,1972,480000,0,3,104,4615.385,Holmevej 96,9640,Farsø,North jutland,Jutland,0,0.81,2.12
10/23/2018,2018Q4,541505,Villa,regular_sale,2019,645000,0,3,129,5000,Tvebjergvej 5,9600,Aars,North jutland,Jutland,0,0.81,2.12
10/23/2018,2018Q4,541414,Townhouse,regular_sale,1974,1550000,-3,4,112,13839.286,Søndermarksvej 110,4200,Slagelse,Other islands,Zealand,0,0.81,2.12
10/23/2018,2018Q4,541407,Villa,regular_sale,1972,2250000,0,4,118,19067.797,Ludvig Holbergs Vej 2,8660,Skanderborg,East & mid jutland,Jutland,0,0.81,2.12
10/23/2018,2018Q4,541308,Townhouse,regular_sale,1968,2010000,1,3,100,20100,Gråstenvænget 7,5270,Odense N,Fyn & islands,Fyn & islands,0,0.81,2.12
10/23/2018,2018Q4,541469,Villa,regular_sale,1900,2395000,0,4,114,21008.771,Vinkelvej 5,4622,Havdrup,Other islands,Zealand,0,0.81,2.12
10/23/2018,2018Q4,541313,Villa,regular_sale,1913,2535000,-6,6,176,14403.409,Præstevejen 9,8660,Skanderborg,East & mid jutland,Jutland,0,0.81,2.12
10/23/2018,2018Q4,541535,Villa,auction,1905,415000,1,3,99,4191.9194,Sønderbyvej 3,4791,Borre,Other islands,Zealand,0,0.81,2.12
10/23/2018,2018Q4,541526,Villa,regular_sale,1917,1700000,0,4,146,11643.836,Dalbyvej 18,4653,Karise,Other islands,Zealand,0,0.81,2.12
10/23/2018,2018Q4,541419,Townhouse,regular_sale,1979,1870000,0,2,58,32241.379,Skovvej 4B,8620,Kjellerup,East & mid jutland,Jutland,0,0.81,2.12
10/23/2018,2018Q4,541457,Farm,family_sale,1965,2200000,0,9,281,7829.1816,Hjarsbækvej 14,8680,Ry,East & mid jutland,Jutland,0,0.81,2.12
10/23/2018,2018Q4,541420,Villa,regular_sale,1967,1970000,-1,4,116,16982.758,Tegltoften 2,8700,Horsens,East & mid jutland,Jutland,0,0.81,2.12
10/23/2018,2018Q4,541476,Villa,regular_sale,1937,850000,0,2,120,7083.3335,Kærvej 10,4160,Herlufmagle,Other islands,Zealand,0,0.81,2.12
10/23/2018,2018Q4,541558,Villa,regular_sale,2009,2865000,-4,6,180,15916.667,Stenildhøjdalen 93,9600,Aars,North jutland,Jutland,0,0.81,2.12
10/23/2018,2018Q4,541517,Villa,regular_sale,2019,1700000,0,5,157,10828.025,Mosevej 5C,3650,Alstykke,North Zealand,Zealand,0,0.81,2.12
10/23/2018,2018Q4,541524,Villa,regular_sale,1993,3225000,1,5,165,19545.455,Hovmarksvej 44,8700,Horsens,East & mid jutland,Jutland,0,0.81,2.12
10/23/2018,2018Q4,541532,Villa,family_sale,1974,1200000,0,7,225,5333.3335,Ãbakkevej 40,5210,Odense NV,Fyn & islands,Fyn & islands,0,0.81,2.12
10/23/2018,2018Q4,541519,Villa,regular_sale,2019,420000,0,5,171,2456.1404,Hindbærkrattet 141,8850,Bjerringbro,East & mid jutland,Jutland,0,0.81,2.12
10/23/2018,2018Q4,541512,Townhouse,family_sale,2017,1829297,0,4,97,18858.732,Egå Engvej 120,8250,Egå,East & mid jutland,Jutland,0,0.81,2.12
10/23/2018,2018Q4,541544,Villa,regular_sale,1979,1237500,0,7,196,6313.7754,Torsvej 29,7620,Lemvig,South jutland,Jutland,0,0.81,2.12
10/23/2018,2018Q4,541344,Villa,regular_sale,1935,4205000,-3,4,94,44734.043,Fossgårdsvej 3,2720,Vanløse,"Capital, Copenhagen",Zealand,0,0.81,2.12
10/22/2018,2018Q4,541598,Villa,regular_sale,1975,2950000,0,8,227,12995.595,Tranevej 1,8382,Hinnerup,East & mid jutland,Jutland,0,0.81,2.12
10/22/2018,2018Q4,541769,Apartment,regular_sale,2005,3770000,-6,3,112,33660.715,"Englandsgade 14, 2. th",5000,Odense C,Fyn & islands,Fyn & islands,0,0.81,2.12
10/22/2018,2018Q4,541824,Villa,regular_sale,1974,750000,0,5,128,5859.375,Svalevej 10,6990,Ulfborg,South jutland,Jutland,0,0.81,2.12
10/22/2018,2018Q4,541685,Villa,regular_sale,1975,825000,0,6,173,4768.786,Gudenåvej 36,7400,Herning,South jutland,Jutland,0,0.81,2.12
10/22/2018,2018Q4,541807,Villa,regular_sale,2018,675560,0,5,166,4069.6387,Ny Sandfeldvej 20,7330,Brande,South jutland,Jutland,0,0.81,2.12
10/22/2018,2018Q4,541717,Villa,regular_sale,1986,2495000,0,4,114,21885.965,Husmandsvejen 29B,3250,Gilleleje,North Zealand,Zealand,0,0.81,2.12
10/22/2018,2018Q4,541722,Apartment,regular_sale,1925,1700000,0,3,92,18478.262,"Jernbanegade 11B, 2",6330,Padborg,South jutland,Jutland,0,0.81,2.12
10/22/2018,2018Q4,541677,Villa,regular_sale,1978,1907500,-3,4,143,13339.161,Skovparken 4,8722,Hedensted,East & mid jutland,Jutland,0,0.81,2.12
10/22/2018,2018Q4,541761,Farm,regular_sale,1917,1275000,0,9,174,7327.5864,Over Fiddevej 12,6854,Henne,South jutland,Jutland,0,0.81,2.12
10/22/2018,2018Q4,541626,Apartment,regular_sale,1929,5045000,0,4,108,46712.965,"Højsgårds Alle 56, st",2900,Hellerup,"Capital, Copenhagen",Zealand,0,0.81,2.12
10/22/2018,2018Q4,541771,Summerhouse,regular_sale,2008,600000,0,3,116,5172.4136,Marielyst Strandpark 86,4873,Væggerløse,Other islands,Zealand,0,0.81,2.12
10/22/2018,2018Q4,541764,Apartment,regular_sale,1963,1795000,0,2,60,29916.666,"Nærum Hovedgade 75, 1. th",2850,Nærum,"Capital, Copenhagen",Zealand,0,0.81,2.12
10/22/2018,2018Q4,541569,Villa,regular_sale,1956,1345000,0,5,124,10846.774,Nyledsbakken 33,4500,Nykøbing Sj,Other islands,Zealand,0,0.81,2.12
10/22/2018,2018Q4,541597,Apartment,regular_sale,1984,2598000,0,2,67,38776.12,"Janus La Cours Gade 14, 1. tv",8000,Aarhus C,East & mid jutland,Jutland,0,0.81,2.12
10/22/2018,2018Q4,541605,Apartment,regular_sale,1929,5450000,-3,5,119,45798.32,"Bernhard Bangs Alle 24, 3. th",2000,Frederiksberg,"Capital, Copenhagen",Zealand,0,0.81,2.12
10/22/2018,2018Q4,541724,Summerhouse,regular_sale,1977,1150000,-8,4,75,15333.333,Hunetorp Klitvej 253,9490,Pandrup,North jutland,Jutland,0,0.81,2.12
10/22/2018,2018Q4,541625,Villa,regular_sale,1949,1100000,-6,3,84,13095.238,Linde Alle 5,3120,Dronningmølle,North Zealand,Zealand,0,0.81,2.12
10/22/2018,2018Q4,541649,Villa,regular_sale,1957,1125000,-6,3,93,12096.774,Bragesvej 11,6705,Esbjerg A,South jutland,Jutland,0,0.81,2.12
10/22/2018,2018Q4,541705,Summerhouse,regular_sale,1967,395000,-14,2,45,8777.777,Elme Alle 7,9280,Storvorde,North jutland,Jutland,0,0.81,2.12
10/22/2018,2018Q4,541833,Villa,regular_sale,1970,4750000,-1,5,179,26536.312,Syrenvænget 7,3520,Farum,North Zealand,Zealand,0,0.81,2.12
10/22/2018,2018Q4,541697,Villa,regular_sale,1974,1895000,0,7,185,10243.243,Falkevej 28,7620,Lemvig,South jutland,Jutland,0,0.81,2.12
10/22/2018,2018Q4,541772,Townhouse,regular_sale,1912,4450000,-2,4,123,36178.863,Vestre Alle 44,3500,Værløse,North Zealand,Zealand,0,0.81,2.12
10/22/2018,2018Q4,541801,Villa,regular_sale,2020,995003,11,5,175,5685.7314,Jonatansvej 1,8600,Silkeborg,East & mid jutland,Jutland,0,0.81,2.12
10/21/2018,2018Q4,541964,Villa,family_sale,1910,1631191,0,9,295,5529.461,Hertug Hans Vej 5A,6400,Sønderborg,South jutland,Jutland,0,0.81,2.12
10/21/2018,2018Q4,542086,Apartment,regular_sale,2021,7059000,0,4,124,56927.418,"Auroravej 6E, 2",2610,Rødovre,"Capital, Copenhagen",Zealand,0,0.81,2.12
10/21/2018,2018Q4,541998,Townhouse,family_sale,1981,500000,0,2,62,8064.516,Ringvejen 4A,9850,Hirtshals,North jutland,Jutland,0,0.81,2.12
10/21/2018,2018Q4,541982,Apartment,regular_sale,1964,1600000,-6,3,76,21052.63,"Hedekæret 25, 1. tv",2640,Hedehusene,"Capital, Copenhagen",Zealand,0,0.81,2.12
10/21/2018,2018Q4,541925,Summerhouse,regular_sale,1966,575000,-3,3,49,11734.694,Birkevej 11,4070,Kirke Hyllinge,Other islands,Zealand,0,0.81,2.12
10/21/2018,2018Q4,541913,Villa,family_sale,2009,935000,0,3,91,10274.726,Ballenvej 34A,8305,Samsø,East & mid jutland,Jutland,0,0.81,2.12
10/21/2018,2018Q4,542004,Villa,family_sale,1902,925000,0,2,46,20108.695,Petersborgvej 19A,9000,Aalborg,North jutland,Jutland,0,0.81,2.12
10/21/2018,2018Q4,541928,Villa,regular_sale,1986,2195000,0,5,155,14161.29,Kløvervænget 7,8370,Hadsten,East & mid jutland,Jutland,0,0.81,2.12
10/21/2018,2018Q4,542140,Farm,regular_sale,1883,2750000,-7,6,191,14397.905,Filskovvej 35,7330,Brande,South jutland,Jutland,0,0.81,2.12
10/21/2018,2018Q4,542060,Villa,family_sale,1959,1300000,0,4,159,8176.1006,Peter Andersens Vej 27,9990,Skagen,North jutland,Jutland,0,0.81,2.12
10/21/2018,2018Q4,542103,Villa,regular_sale,1938,2200000,-21,4,120,18333.334,Sveavej 2,8240,Risskov,East & mid jutland,Jutland,0,0.81,2.12
10/21/2018,2018Q4,542117,Villa,regular_sale,1964,1900000,-2,4,102,18627.451,Sandbakken 3,6710,Esbjerg V,South jutland,Jutland,0,0.81,2.12
10/21/2018,2018Q4,542022,Townhouse,regular_sale,1987,935000,-6,4,97,9639.175,Augustenborg Landevej 71B,6400,Sønderborg,South jutland,Jutland,0,0.81,2.12
10/21/2018,2018Q4,542019,Apartment,regular_sale,1823,1400000,0,3,63,22222.223,"Larslejsstræde 3, 2",1451,København K,"Capital, Copenhagen",Zealand,0,0.81,2.12
10/21/2018,2018Q4,541955,Villa,regular_sale,1979,1950000,0,6,172,11337.209,Alhøjvænget 23,4220,Korsør,Other islands,Zealand,0,0.81,2.12
10/21/2018,2018Q4,542077,Townhouse,regular_sale,2022,2176000,0,4,95,22905.264,Langebyende 21G,5471,Søndersø,Fyn & islands,Fyn & islands,0,0.81,2.12
10/21/2018,2018Q4,542094,Townhouse,regular_sale,2017,2595000,0,4,117,22179.486,Nicolinevej 75,4600,Køge,Other islands,Zealand,0,0.81,2.12
10/21/2018,2018Q4,541921,Farm,family_sale,2015,6250000,0,5,167,37425.15,Bukkarvej 6,3200,Helsinge,North Zealand,Zealand,0,0.81,2.12
10/21/2018,2018Q4,541892,Villa,regular_sale,1999,3150000,-10,6,190,16578.947,Væbnerhatten 197,5220,Odense SA,Fyn & islands,Fyn & islands,0,0.81,2.12
10/21/2018,2018Q4,542099,Villa,regular_sale,1850,850000,0,3,105,8095.2383,Præstøvej 132,4640,Faxe,Other islands,Zealand,0,0.81,2.12
10/21/2018,2018Q4,541990,Apartment,regular_sale,1969,565000,0,1,43,13139.535,"Floravænget 9, 2. mf",5250,Odense SV,Fyn & islands,Fyn & islands,0,0.81,2.12
10/21/2018,2018Q4,541968,Townhouse,regular_sale,1800,4500000,0,9,328,13719.512,"Tørkerivej 13, st. 3",9940,Læsø,North jutland,Jutland,0,0.81,2.12
10/21/2018,2018Q4,542108,Summerhouse,regular_sale,1950,2875000,-4,4,72,39930.555,Søhusvej 56,3100,Hornbæk,North Zealand,Zealand,0,0.81,2.12
10/20/2018,2018Q4,542147,Townhouse,regular_sale,1974,2400000,-4,3,93,25806.451,Ãtoften 154,2990,Nivå,"Capital, Copenhagen",Zealand,0,0.81,2.12
10/20/2018,2018Q4,542154,Summerhouse,family_sale,1971,350000,0,4,49,7142.857,Løvertværvej 9,8420,Knebel,East & mid jutland,Jutland,0,0.81,2.12
10/20/2018,2018Q4,542163,Summerhouse,family_sale,1979,425000,0,3,49,8673.47,Vejlevej 56C,8800,Viborg,East & mid jutland,Jutland,0,0.81,2.12
10/20/2018,2018Q4,542170,Villa,regular_sale,1971,3495000,0,4,151,23145.695,Hvedevej 6,2765,Smørum,"Capital, Copenhagen",Zealand,0,0.81,2.12
10/19/2018,2018Q4,542246,Villa,regular_sale,1962,3445000,-4,6,155,22225.807,Nymarksvej 16,2650,Hvidovre,"Capital, Copenhagen",Zealand,0,0.81,2.12
10/19/2018,2018Q4,542222,Villa,regular_sale,1979,1350000,0,6,149,9060.402,Spættevej 2,9575,Terndrup,North jutland,Jutland,0,0.81,2.12
10/19/2018,2018Q4,542257,Apartment,regular_sale,1910,2200000,0,3,97,22680.412,"Anbækvej 10, st",8450,Hammel,East & mid jutland,Jutland,0,0.81,2.12
10/19/2018,2018Q4,542267,Apartment,regular_sale,1922,1025000,0,2,65,15769.23,Arnumvej 27F,6520,Toftlund,South jutland,Jutland,0,0.81,2.12
10/19/2018,2018Q4,542229,Summerhouse,regular_sale,1966,1020000,0,3,50,20400,Kløvervænget 2,3250,Gilleleje,North Zealand,Zealand,0,0.81,2.12
10/18/2018,2018Q4,542291,Villa,regular_sale,1929,1485000,0,5,131,11335.878,Stationsvej 17,7080,Børkop,South jutland,Jutland,0,0.81,2.12
10/18/2018,2018Q4,542366,Farm,other_sale,2023,950000,0,7,305,3114.7542,Resenborgvej 18,7400,Herning,South jutland,Jutland,0,0.81,2.12
10/18/2018,2018Q4,542346,Townhouse,regular_sale,1880,385000,-22,4,162,2376.5432,Grønnegade 3,4850,Stubbekøbing,Other islands,Zealand,0,0.81,2.12
10/18/2018,2018Q4,542292,Townhouse,regular_sale,2000,1298000,0,4,105,12361.904,Stenskovvej 18B,4684,Holmegaard,Other islands,Zealand,0,0.81,2.12
10/18/2018,2018Q4,542369,Villa,regular_sale,1965,3100000,0,4,117,26495.727,Vævervej 9B,8800,Viborg,East & mid jutland,Jutland,0,0.81,2.12
10/18/2018,2018Q4,542454,Apartment,regular_sale,1967,1575000,-1,3,78,20192.309,"Ejboparken 13, st. tv",4000,Roskilde,Other islands,Zealand,0,0.81,2.12
10/18/2018,2018Q4,542473,Apartment,regular_sale,2012,5250000,-2,5,133,39473.684,"Helga Pedersens Gade 9, 3. 3",8000,Aarhus C,East & mid jutland,Jutland,0,0.81,2.12
10/18/2018,2018Q4,542442,Apartment,regular_sale,2022,1850000,0,2,73,25342.465,"Syvtallet 6, 1. tv",8464,Galten,East & mid jutland,Jutland,0,0.81,2.12
10/18/2018,2018Q4,542457,Villa,regular_sale,2005,3100000,4,4,145,21379.31,Mirabellevej 5,4070,Kirke Hyllinge,Other islands,Zealand,0,0.81,2.12
10/18/2018,2018Q4,542275,Villa,regular_sale,2022,3260000,-1,5,193,16891.191,Ternevej 5,2690,Karlslunde,"Capital, Copenhagen",Zealand,0,0.81,2.12
10/18/2018,2018Q4,542343,Villa,regular_sale,1995,1295000,0,5,159,8144.6543,Dalsøvej 143,7200,Grindsted,South jutland,Jutland,0,0.81,2.12
10/18/2018,2018Q4,542295,Villa,family_sale,1924,1362501,0,4,135,10092.6,Enghavevej 10,4180,Sorø,Other islands,Zealand,0,0.81,2.12
10/17/2018,2018Q4,542548,Villa,other_sale,1958,1900000,0,3,64,29687.5,Nørrevang 22,7361,Ejstrupholm,South jutland,Jutland,0,0.81,2.12
10/17/2018,2018Q4,542675,Apartment,family_sale,1937,756500,0,2,55,13754.546,"Offenbachsvej 37, st. tv",2450,København SV,"Capital, Copenhagen",Zealand,0,0.81,2.12
10/17/2018,2018Q4,542517,Villa,regular_sale,1938,995000,0,3,135,7370.3706,Vindumvej 63,8850,Bjerringbro,East & mid jutland,Jutland,0,0.81,2.12
10/17/2018,2018Q4,542671,Villa,regular_sale,1954,450000,-24,7,90,5000,Munklindevej 19,7441,Bording,South jutland,Jutland,0,0.81,2.12
10/17/2018,2018Q4,542698,Villa,regular_sale,1973,1975000,-3,5,136,14522.059,Skovbovej 73,4632,Bjæverskov,Other islands,Zealand,0,0.81,2.12
10/17/2018,2018Q4,542492,Farm,regular_sale,1875,4700000,-6,6,250,18800,Vesterskovvej 51,4793,Bogø By,Other islands,Zealand,0,0.81,2.12
10/17/2018,2018Q4,542530,Apartment,regular_sale,1800,2970000,-6,2,59,50338.984,"Dybensgade 22, 1. th",1071,København K,"Capital, Copenhagen",Zealand,0,0.81,2.12
10/17/2018,2018Q4,542624,Apartment,regular_sale,1977,3200000,-3,3,87,36781.61,"Godthåbsvænget 33, 2. tv",2000,Frederiksberg,"Capital, Copenhagen",Zealand,0,0.81,2.12
10/17/2018,2018Q4,542719,Villa,regular_sale,1939,3855000,-4,3,77,50064.934,Elme Alle 7,2650,Hvidovre,"Capital, Copenhagen",Zealand,0,0.81,2.12
10/17/2018,2018Q4,542635,Villa,regular_sale,1972,3196000,0,5,168,19023.809,Søparken 22,5260,Odense S,Fyn & islands,Fyn & islands,0,0.81,2.12
10/17/2018,2018Q4,542674,Summerhouse,regular_sale,1935,2253000,0,4,86,26197.674,Ved Galgebjerg 20,3390,Hundested,North Zealand,Zealand,0,0.81,2.12
10/17/2018,2018Q4,542574,Villa,regular_sale,1969,870000,-3,6,129,6744.186,Korgårdvej 8,9600,Aars,North jutland,Jutland,0,0.81,2.12
10/17/2018,2018Q4,542681,Apartment,regular_sale,2017,3550000,-3,3,77,46103.895,"Mariane Thomsens Gade 3, 6. 2",8000,Aarhus C,East & mid jutland,Jutland,0,0.81,2.12
10/17/2018,2018Q4,542665,Apartment,regular_sale,2009,1805000,-5,2,60,30083.334,"Engtoftevej 29C, st",9000,Aalborg,North jutland,Jutland,0,0.81,2.12
10/17/2018,2018Q4,542567,Villa,regular_sale,1977,4350000,-3,5,156,27884.615,Skæring Hedevej 246,8250,Egå,East & mid jutland,Jutland,0,0.81,2.12
10/17/2018,2018Q4,542535,Villa,regular_sale,2005,995000,0,5,118,8432.203,Golfparken 5,9640,Farsø,North jutland,Jutland,0,0.81,2.12
10/17/2018,2018Q4,542611,Villa,regular_sale,1930,2250000,0,7,154,14610.39,Nellerødvej 55,3200,Helsinge,North Zealand,Zealand,0,0.81,2.12
10/17/2018,2018Q4,542516,Villa,regular_sale,1827,1399000,0,4,107,13074.767,Brødregade 15,4930,Maribo,Other islands,Zealand,0,0.81,2.12
10/16/2018,2018Q4,542820,Villa,regular_sale,1989,765000,-4,6,156,4903.846,Nyvej 5,6933,Kibæk,South jutland,Jutland,0,0.81,2.12
10/16/2018,2018Q4,542899,Farm,family_sale,1928,4174000,0,8,276,15123.188,Baggesvognsvej 101,9870,Sindal,North jutland,Jutland,0,0.81,2.12
10/16/2018,2018Q4,542808,Farm,regular_sale,1890,2025000,-14,5,249,8132.5303,Feldbækvej 7,8410,Rønde,East & mid jutland,Jutland,0,0.81,2.12
10/16/2018,2018Q4,542799,Villa,regular_sale,1990,1600000,0,4,125,12800,Kirkevænget 55,4360,Kirke Eskilstrup,Other islands,Zealand,0,0.81,2.12
10/16/2018,2018Q4,542850,Apartment,regular_sale,1973,1329000,-3,3,86,15453.488,"Rosengården 22, 2. tv",9200,Aalborg SV,North jutland,Jutland,0,0.81,2.12
10/16/2018,2018Q4,542797,Villa,regular_sale,1938,1475000,0,4,130,11346.154,Ãkirkebyvej 120,3700,Rønne,Bornholm,Bornholm,0,0.81,2.12
10/16/2018,2018Q4,542907,Townhouse,regular_sale,1958,3725000,-7,3,91,40934.066,Oldenvej 13,2830,Virum,"Capital, Copenhagen",Zealand,0,0.81,2.12
10/16/2018,2018Q4,542754,Apartment,regular_sale,1937,4250000,0,3,117,36324.785,"Ryttergårdsvej 1B, st",4000,Roskilde,Other islands,Zealand,0,0.81,2.12
10/16/2018,2018Q4,542969,Villa,regular_sale,1865,625000,-10,3,87,7183.908,Astergade 17,5970,Ãrøskøbing,Fyn & islands,Fyn & islands,0,0.81,2.12
10/16/2018,2018Q4,542794,Summerhouse,family_sale,1983,1200000,0,4,70,17142.857,Tyrensvej 117,9370,Hals,North jutland,Jutland,0,0.81,2.12
10/16/2018,2018Q4,542818,Villa,regular_sale,1979,1375000,0,5,129,10658.915,Slåenvej 32,7500,Holstebro,South jutland,Jutland,0,0.81,2.12
10/16/2018,2018Q4,542871,Apartment,regular_sale,1970,1150000,-1,1,43,26744.186,Gl. Holmegårdsvej 77A,3400,Hillerød,North Zealand,Zealand,0,0.81,2.12
10/15/2018,2018Q4,543319,Townhouse,regular_sale,2012,2796000,0,4,106,26377.36,AllÃ©kredsen 82,3400,Hillerød,North Zealand,Zealand,0,0.81,2.12
10/15/2018,2018Q4,543054,Apartment,regular_sale,1900,3250000,0,3,81,40123.457,"Vesterbro 10F, 1. mf",8970,Havndal,East & mid jutland,Jutland,0,0.81,2.12
10/15/2018,2018Q4,543037,Villa,regular_sale,1936,4125000,-6,3,90,45833.332,Ãvej 56,3500,Værløse,North Zealand,Zealand,0,0.81,2.12
10/15/2018,2018Q4,543190,Villa,family_sale,1933,1317500,0,2,56,23526.785,Stakhaven 6,2500,Valby,"Capital, Copenhagen",Zealand,0,0.81,2.12
10/15/2018,2018Q4,543218,Villa,regular_sale,2005,1850000,-2,4,115,16086.956,Rødtjørnen 36,8960,Randers SA,East & mid jutland,Jutland,0,0.81,2.12
10/15/2018,2018Q4,543310,Farm,regular_sale,1940,1175000,-2,5,156,7532.0513,Lykkesholmvej 15,9330,Dronninglund,North jutland,Jutland,0,0.81,2.12
10/15/2018,2018Q4,543093,Villa,regular_sale,1971,1700000,-5,4,166,10240.964,Grønnegade 7,6800,Varde,South jutland,Jutland,0,0.81,2.12
10/15/2018,2018Q4,543082,Villa,regular_sale,1910,3975000,0,10,270,14722.223,Dragsbækvej 31,7700,Thisted,South jutland,Jutland,0,0.81,2.12
10/15/2018,2018Q4,543012,Townhouse,regular_sale,1946,3050000,-1,4,84,36309.523,Engskolevej 6,2730,Herlev,"Capital, Copenhagen",Zealand,0,0.81,2.12
10/15/2018,2018Q4,543171,Villa,family_sale,1911,555306,0,7,185,3001.654,Vellingvej 65,7000,Fredericia,South jutland,Jutland,0,0.81,2.12
